path,line,literal,context,classification,action,evidence
src/modelcypher/core/domain/training/hyperparameter_validation.py,45,1.0,"_EPS = math.ldexp(1.0, -23)  # float32 machine epsilon (2^-23)",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,45,23,"_EPS = math.ldexp(1.0, -23)  # float32 machine epsilon (2^-23)",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,45,2,"_EPS = math.ldexp(1.0, -23)  # float32 machine epsilon (2^-23)",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,45,2,"_EPS = math.ldexp(1.0, -23)  # float32 machine epsilon (2^-23)",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,45,23,"_EPS = math.ldexp(1.0, -23)  # float32 machine epsilon (2^-23)",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,46,3.45e-4,_SQRT_EPS = math.sqrt(_EPS)  # ~3.45e-4,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,70,1,- LR_MAX = 1/sqrt(eps) (numerical stability bound),PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,75,1,"BATCH_SIZE_RANGE = range(1, 9)  # [1, 8] is practical for memory",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/training/hyperparameter_validation.py,75,9,"BATCH_SIZE_RANGE = range(1, 9)  # [1, 8] is practical for memory",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,75,1,"BATCH_SIZE_RANGE = range(1, 9)  # [1, 8] is practical for memory",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/training/hyperparameter_validation.py,75,8,"BATCH_SIZE_RANGE = range(1, 9)  # [1, 8] is practical for memory",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,76,1,BATCH_SIZE_INFO_THRESHOLD = (BATCH_SIZE_RANGE.start + BATCH_SIZE_RANGE.stop - 1) // 2,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,76,2,BATCH_SIZE_INFO_THRESHOLD = (BATCH_SIZE_RANGE.start + BATCH_SIZE_RANGE.stop - 1) // 2,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,81,128,SEQUENCE_MIN = 128  # Minimum meaningful context,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/hyperparameter_validation.py,82,4096,SEQUENCE_MAX = 4096  # Attention memory limit for most architectures,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,83,2,SEQUENCE_WARNING = SEQUENCE_MAX // 2,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,87,1,# LR_MAX: Stability bound 1/sqrt(eps) (gradient scaling),PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,88,1.19e-7,LR_MIN = _EPS  # ~1.19e-7,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,89,1.0,LR_MAX = 1.0 / _SQRT_EPS  # ~2896,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,89,2896,LR_MAX = 1.0 / _SQRT_EPS  # ~2896,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,93,1,LR_INFO_LOW = LR_MIN * (LR_MAX / LR_MIN) ** (1 / 3)  # ~6.9e-5,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,93,3,LR_INFO_LOW = LR_MIN * (LR_MAX / LR_MIN) ** (1 / 3)  # ~6.9e-5,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,93,6.9e-5,LR_INFO_LOW = LR_MIN * (LR_MAX / LR_MIN) ** (1 / 3)  # ~6.9e-5,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,94,2,LR_WARN_HIGH = LR_MIN * (LR_MAX / LR_MIN) ** (2 / 3)  # ~40,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,94,3,LR_WARN_HIGH = LR_MIN * (LR_MAX / LR_MIN) ** (2 / 3)  # ~40,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,94,40,LR_WARN_HIGH = LR_MIN * (LR_MAX / LR_MIN) ** (2 / 3)  # ~40,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,97,1,EPOCHS_MIN = 1,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,98,1,EPOCHS_MAX_REC = BATCH_SIZE_RANGE.stop + 1,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,101,16,GRAD_ACCUM_MAX = 16,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,112,0,"""Batch size must be > 0"",",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,212,0,if params.gradient_accumulation_steps <= 0:,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,216,0,"""Gradient accumulation steps must be > 0"",",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,230,0,if params.warmup_steps < 0:,PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,234,0,"""Warmup steps must be >= 0"",",PRECISION_DERIVED,KEEP,line references epsilon/ulp precision quantities
src/modelcypher/core/domain/training/hyperparameter_validation.py,240,0,if params.weight_decay < 0:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,244,0,"""Weight decay must be >= 0"",",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/hyperparameter_validation.py,257,0,"raise ValueError(f""Invalid Configuration: {blocking[0].message}"")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,21,10,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,21,10,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,21,000,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,26,6,The 6 Fundamental Logical Shapes:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,27,1,1. PERCENTAGE_INCREASE: new = original + (original × percent),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,28,150,"Common error: treating ""increased by 150%"" as ""multiply by 1.5""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,28,1.5,"Common error: treating ""increased by 150%"" as ""multiply by 1.5""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,30,2,2. AVERAGE_RATE: total_output / total_input (not mean of rates),DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes.py,31,2,Common error: (rate1 + rate2) / 2 (arithmetic mean is WRONG),DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes.py,33,3,3. THRESHOLD_CROSSING: breakeven + 1 = first profitable,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,33,1,3. THRESHOLD_CROSSING: breakeven + 1 = first profitable,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,36,4,"4. INVERSE_CHAIN: work backwards, undo operations in reverse",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,39,5,"5. SEQUENTIAL_OPERATIONS: subtract first, THEN multiply",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,42,6,6. REMAINING_FIRST: compute what's left BEFORE applying rate,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,56,50,"print(f""{ex.shape.value}: {ex.question[:50]}..."")",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,76,50,"Example: ""Increased by 50%"" means new = original + (original × 0.50)",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes.py,76,0.50,"Example: ""Increased by 50%"" means new = original + (original × 0.50)",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes.py,77,150,"Common error: treating ""increased by 150%"" as ""multiply by 1.5"" (only 50% increase)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,77,1.5,"Common error: treating ""increased by 150%"" as ""multiply by 1.5"" (only 50% increase)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,77,50,"Common error: treating ""increased by 150%"" as ""multiply by 1.5"" (only 50% increase)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,84,2,Common error: (rate1 + rate2) / 2 (arithmetic mean of rates is WRONG),DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes.py,88,1,"""""""First profit = breakeven + 1.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,97,5,"Example: ""After giving half, she has 5. How many did she start with?""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,189,150,"'Common error: treating ""increased by 150%"" as ""multiply by 1.5""'",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,189,1.5,"'Common error: treating ""increased by 150%"" as ""multiply by 1.5""'",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,194,2,"""Common error: (rate1 + rate2) / 2 gives wrong answer""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes.py,197,1,"""THRESHOLD CROSSING: first profit = breakeven + 1\n""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,20,90,90 examples (15 per shape) that teach fundamental reasoning patterns.,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,20,15,90 examples (15 per shape) that teach fundamental reasoning patterns.,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,25,10,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,25,10,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,25,000,"10 perfect examples > 10,000 mediocre ones.",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,42,90,List of 90 LogicalShapeExample objects (15 per shape).,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,42,15,List of 90 LogicalShapeExample objects (15 per shape).,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,55,15,"""""""15 examples for PERCENTAGE_INCREASE shape.""""""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,59,100,"question=""A house worth $100 increases in value by 50%. What is it worth now?"",",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,59,50,"question=""A house worth $100 increases in value by 50%. What is it worth now?"",",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,61,50,"'""Increased by 50%"" means we ADD 50% of the original to the original.\n\n'",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes_patterns.py,61,50,"'""Increased by 50%"" means we ADD 50% of the original to the original.\n\n'",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/training/logical_shapes_patterns.py,62,1,"""Step 1: What is 50% of $100?\n""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/training/logical_shapes_patterns.py,62,50,"""Step 1: What is 50% of $100?\n""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
